NetworkFilename,Strain,MouseID,Sex,Cage,DOB,Box,TestDate,Weight,TestTime,TestNum,Comments,Shipped,Tester,RoomOrigin,ShipDate,TestingSheetLink,TestingSheetLinkPath,TestingSheetName,CoatColor,LightIntensity,WhiteNoise,DrugDosed,DrugDosage,DontUseOFA,DontUsePSY,TestAssay,TestAssayNotes,TestDataset,TestID,MovieHyperlink,networkMovieFound,TimestampsFound,DistExportFound,networkEllfitFound,networkGroomFound,PredictedBaselineLength,PredictedNumberTracks,Groom_0_TD,Groom_0_ABL,Groom_0_NB,Groom_1_TD,Groom_1_ABL,Groom_1_NB,Groom_2_TD,Groom_2_ABL,Groom_2_NB,Groom_3_TD,Groom_3_ABL,Groom_3_NB,Groom_4_TD,Groom_4_ABL,Groom_4_NB,Groom_5_TD,Groom_5_ABL,Groom_5_NB,Run_0_TD,Run_0_ABL,Run_0_NB,Walk_0_TD,Walk_0_ABL,Walk_0_NB,Walk_1_TD,Walk_1_ABL,Walk_1_NB,CW-Turn_0_TD,CW-Turn_0_ABL,CW-Turn_0_NB,CCW-Turn_0_TD,CCW-Turn_0_ABL,CCW-Turn_0_NB,CCW-Turn_1_TD,CCW-Turn_1_ABL,CCW-Turn_1_NB,Point_0_TD,Point_0_ABL,Point_0_NB,Point_1_TD,Point_1_ABL,Point_1_NB,Rear_0_TD,Rear_0_ABL,Rear_0_NB,Rear_1_TD,Rear_1_ABL,Rear_1_NB,Rear_2_TD,Rear_2_ABL,Rear_2_NB,N/A_0_TD,N/A_0_ABL,N/A_0_NB,N/A_1_TD,N/A_1_ABL,N/A_1_NB,N/A_2_TD,N/A_2_ABL,N/A_2_NB
LL5-B2B/2015-12-21_BG/LL5-3_C3H.avi,C3H/HeJ,LL5-3_C3H,M,,2015/10/20,LL5-3,2015/12/21,24.7,10:55,1,Powered --- 9fps --- 3200s are okay --- Next to dropped cage Friday Before --- NA,Y,Brian Geuther,MP14,2015/12/17,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,C3H_NA_2015/12/21,Err:510,True,True,True,True,True,3320.033333,1,33.666666666666664,4.208333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.63333333333334,7.33030303030303,11.0,0.0,0.0,0.0,26.966666666666665,0.3172549019607843,85.0,20.0,0.20833333333333334,96.0,0.2,0.2,1.0,110.66666666666667,0.8645833333333334,128.0,28.033333333333335,0.7008333333333333,40.0,10.2,0.6375,16.0,4.166666666666667,0.21929824561403508,19.0,2.3,0.23,10.0,20.633333333333333,0.33825136612021856,61.0,1.3,0.26,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL4-B2B/2016-02-22_BG/LL4-2_BTBR_F.avi,BTBR T<+>ltpr3<tf>/J,LL4-2_BTBR_F,F,,2015/12/22,LL4-2,2016/02/22,23.2,10:50,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX8,2016/02/18,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,BTBR_F_NA_2016/02/22,Err:510,True,True,True,True,True,3328.65625,1,19.233333333333334,3.8466666666666667,5.0,3.2,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.46666666666667,0.3619047619047619,98.0,6.866666666666666,0.21458333333333332,32.0,0.0,0.0,0.0,91.66666666666667,0.7971014492753624,115.0,3.6,0.7200000000000001,5.0,29.3,0.6976190476190476,42.0,2.9,0.2230769230769231,13.0,1.3,0.21666666666666667,6.0,6.7,0.30454545454545456,22.0,2.8666666666666667,0.2866666666666667,10.0,0.0,0.0,0.0,4.366666666666666,0.27291666666666664,16.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2015-12-21_BG/LL5-4_C3H.avi,C3H/HeJ,LL5-4_C3H,M,,2015/10/20,LL5-4,2015/12/21,25.7,10:55,1,Powered --- 9fps --- 3200s are okay --- Next to dropped cage Friday Before --- NA,Y,Brian Geuther,MP14,2015/12/17,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,C3H_NA_2015/12/21,Err:510,True,True,True,True,True,3329.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.333333333333336,0.28431372549019607,170.0,66.93333333333334,0.23819691577698696,281.0,7.8,0.2689655172413793,29.0,61.7,0.8012987012987013,77.0,10.066666666666666,0.719047619047619,14.0,7.6,0.6333333333333333,12.0,8.066666666666666,0.2372549019607843,34.0,11.233333333333333,0.2808333333333334,40.0,26.666666666666668,0.3921568627450981,68.0,8.833333333333334,0.30459770114942525,29.0,0.0,0.0,0.0,5.066666666666666,0.24126984126984127,21.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2016-02-22_BG/LL5-4_BTBR_M.avi,BTBR T<+>ltpr3<tf>/J,LL5-4_BTBR_M,M,,2015/12/22,LL5-4,2016/02/22,29.0,10:55,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX8,2016/02/18,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,BTBR_M_NA_2016/02/22,Err:510,True,True,True,True,True,3330.07255,1,70.43333333333334,5.417948717948718,13.0,25.266666666666666,4.211111111111111,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033333333333333,5.033333333333333,1.0,0.0,0.0,0.0,24.666666666666668,0.3288888888888889,75.0,4.433333333333334,0.20151515151515154,22.0,0.0,0.0,0.0,85.63333333333334,0.7382183908045977,116.0,0.0,0.0,0.0,39.2,0.6758620689655171,58.0,4.4,0.24444444444444444,18.0,0.4,0.2,2.0,7.033333333333333,0.3349206349206349,21.0,1.9666666666666666,0.24583333333333332,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL3-B2B/2016-01-19_BG/LL3-1_CAST.avi,CAST/EiJ,LL3-1_CAST,M,,2015/11/17,LL3-1,2016/01/19,14.8,10:50,1,Powered --- Weight Taken After --- NA --- NA --- NA,Y,Brian Geuther,AX1,2016/01/14,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,CAST_NA_2016/01/19,Err:510,True,True,True,True,True,3331.6333329999998,1,58.5,5.3181818181818175,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.4,144.4,1.0,0.0,0.0,0.0,113.3,0.4180811808118081,271.0,3.6666666666666665,0.21568627450980393,17.0,0.0,0.0,0.0,119.3,0.8342657342657342,143.0,18.266666666666666,0.6765432098765433,27.0,3.066666666666667,0.6133333333333333,5.0,3.1333333333333333,0.22380952380952382,14.0,0.2,0.2,1.0,59.93333333333333,0.4022371364653244,149.0,2.7666666666666666,0.3074074074074074,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL3-B2B/2016-02-23_BG/LL3-2_B6AF1_F.avi,B6AF1/J,LL3-2_B6AF1_F,F,,2015/12/22,LL3-2,2016/02/23,19.3,10:45,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX1,2016/02/18,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,B6AF1_F_NA_2016/02/23,Err:510,True,True,True,True,True,3334.65625,1,4.2,4.2,1.0,5.5,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06666666666667,0.3340277777777778,96.0,7.4,0.20555555555555557,36.0,0.0,0.0,0.0,97.7,0.7816,125.0,5.866666666666666,0.7333333333333333,8.0,4.466666666666667,0.638095238095238,7.0,15.9,0.260655737704918,61.0,0.43333333333333335,0.21666666666666667,2.0,45.86666666666667,0.3611548556430446,127.0,2.533333333333333,0.2533333333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL4-B2B/2016-02-22_BG/LL4-4_BTBR_F.avi,BTBR T<+>ltpr3<tf>/J,LL4-4_BTBR_F,F,,2015/12/22,LL4-4,2016/02/22,25.0,10:50,1,NA --- Kit mark on forehead? --- NA --- NA --- NA,Y,Brian Geuther,AX8,2016/02/18,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,BTBR_F_NA_2016/02/22,Err:510,True,True,True,True,True,3334.9375,1,76.6,4.031578947368421,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.266666666666666,4.816666666666666,4.0,0.0,0.0,0.0,32.86666666666667,0.3071651090342679,107.0,1.1,0.22,5.0,0.0,0.0,0.0,55.63333333333333,0.7132478632478633,78.0,2.8,0.7,4.0,18.233333333333334,0.7012820512820513,26.0,4.033333333333333,0.2372549019607843,17.0,0.23333333333333334,0.23333333333333334,1.0,7.666666666666667,0.3194444444444445,24.0,1.5,0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2016-02-22_BG/LL5-2_BTBR_M.avi,BTBR T<+>ltpr3<tf>/J,LL5-2_BTBR_M,M,,2015/12/22,LL5-2,2016/02/22,31.6,10:55,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX8,2016/02/18,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,BTBR_M_NA_2016/02/22,Err:510,True,True,True,True,True,3336.5533100000002,1,76.9,4.80625,16.0,31.3,6.260000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6333333333333333,3.6333333333333333,1.0,0.0,0.0,0.0,27.766666666666666,0.3266666666666667,85.0,9.966666666666667,0.2076388888888889,48.0,2.4,0.2181818181818182,11.0,94.5,0.8008474576271187,118.0,4.7,0.6714285714285714,7.0,37.13333333333333,0.7281045751633987,51.0,4.9,0.28823529411764703,17.0,8.1,0.26999999999999996,30.0,21.933333333333334,0.3781609195402299,58.0,11.7,0.29250000000000004,40.0,0.0,0.0,0.0,2.4,0.24000000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2015-12-21_BG/LL5-1_C3H.avi,C3H/HeJ,LL5-1_C3H,M,,2015/10/20,LL5-1,2015/12/21,24.8,10:55,1,Powered --- 9fps --- 3200s are okay --- Next to dropped cage Friday Before --- NA,Y,Brian Geuther,MP14,2015/12/17,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,C3H_NA_2015/12/21,Err:510,True,True,True,True,True,3337.866666,1,3.6333333333333333,3.6333333333333333,1.0,3.3666666666666667,3.3666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.28513513513513516,74.0,36.266666666666666,0.2145956607495069,169.0,3.8666666666666667,0.21481481481481482,18.0,122.5,0.881294964028777,139.0,16.166666666666668,0.7698412698412699,21.0,11.266666666666667,0.6627450980392157,17.0,5.433333333333334,0.2263888888888889,24.0,6.666666666666667,0.2380952380952381,28.0,17.866666666666667,0.319047619047619,56.0,3.1,0.25833333333333336,12.0,0.3,0.3,1.0,0.9333333333333333,0.23333333333333334,4.0,0.2,0.2,1.0,0.0,0.0,0.0
LL4-B2B/2016-03-01_BG/LL4-2_BLKS_F.avi,C57BLKS/J,LL4-2_BLKS_F,F,,2015/12/29,LL4-2,2016/03/01,22.6,10:45,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX4,2016/02/25,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,BLKS_F_NA_2016/03/01,Err:510,True,True,True,True,True,3341.09375,1,11.9,5.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.433333333333334,3.4777777777777774,3.0,0.0,0.0,0.0,35.03333333333333,0.3274143302180685,107.0,17.266666666666666,0.21856540084388187,79.0,0.0,0.0,0.0,94.7,0.7576,125.0,1.2,0.6,2.0,9.633333333333333,0.6880952380952381,14.0,5.733333333333333,0.2205128205128205,26.0,0.0,0.0,0.0,16.366666666666667,0.32733333333333337,50.0,0.3,0.3,1.0,0.0,0.0,0.0,0.4,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
LL3-B2B/2016-02-23_BG/LL3-3_B6AF1_F.avi,B6AF1/J,LL3-3_B6AF1_F,F,,2015/12/22,LL3-3,2016/02/23,23.2,10:45,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX1,2016/02/18,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,B6AF1_F_NA_2016/02/23,Err:510,True,True,True,True,True,3342.53125,1,29.6,4.933333333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.166666666666668,0.3233333333333333,50.0,18.866666666666667,0.21198501872659176,89.0,0.9666666666666667,0.24166666666666667,4.0,64.86666666666666,0.7815261044176707,83.0,14.8,0.7047619047619047,21.0,4.8,0.6857142857142857,7.0,10.833333333333334,0.22569444444444445,48.0,0.6333333333333333,0.2111111111111111,3.0,28.733333333333334,0.31925925925925924,90.0,1.8666666666666667,0.26666666666666666,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2016-02-22_BG/LL5-1_BTBR_M.avi,BTBR T<+>ltpr3<tf>/J,LL5-1_BTBR_M,M,,2015/12/22,LL5-1,2016/02/22,31.1,10:55,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX8,2016/02/18,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,BTBR_M_NA_2016/02/22,Err:510,True,True,True,True,True,3344.890211,1,52.833333333333336,4.402777777777778,12.0,46.833333333333336,5.203703703703704,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.266666666666666,6.316666666666666,4.0,0.0,0.0,0.0,26.566666666666666,0.31254901960784315,85.0,10.766666666666667,0.20705128205128207,52.0,0.6,0.3,2.0,109.4,0.7442176870748299,147.0,8.933333333333334,0.6871794871794872,13.0,16.833333333333332,0.6474358974358975,26.0,7.733333333333333,0.22745098039215686,34.0,0.5,0.25,2.0,20.033333333333335,0.3284153005464481,61.0,2.6,0.28888888888888886,9.0,0.0,0.0,0.0,0.43333333333333335,0.21666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2015-12-21_BG/LL5-2_C3H.avi,C3H/HeJ,LL5-2_C3H,M,,2015/10/20,LL5-2,2015/12/21,26.2,10:55,1,Powered --- 9fps --- 3200s are okay --- Next to dropped cage Friday Before --- NA,Y,Brian Geuther,MP14,2015/12/17,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,C3H_NA_2015/12/21,Err:510,True,True,True,True,True,3346.266666,1,19.3,3.86,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7333333333333334,3.7333333333333334,1.0,0.0,0.0,0.0,28.366666666666667,0.2781045751633987,102.0,45.333333333333336,0.21794871794871795,208.0,2.9,0.2230769230769231,13.0,97.9,0.8226890756302522,119.0,29.333333333333332,0.7719298245614036,38.0,8.2,0.6833333333333333,12.0,2.066666666666667,0.25833333333333336,8.0,2.5,0.25,10.0,20.533333333333335,0.34802259887005654,59.0,1.0,0.25,4.0,0.0,0.0,0.0,0.5,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0
LL4-B2B/2016-03-01_BG/LL4-1_BLKS_F.avi,C57BLKS/J,LL4-1_BLKS_F,F,,2015/12/29,LL4-1,2016/03/01,20.7,10:45,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX4,2016/02/25,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,BLKS_F_NA_2016/03/01,Err:510,True,True,True,True,True,3346.375,1,14.333333333333334,3.5833333333333335,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,4.680000000000001,5.0,0.0,0.0,0.0,20.233333333333334,0.3112820512820513,65.0,17.966666666666665,0.20651340996168582,87.0,0.0,0.0,0.0,109.4,0.765034965034965,143.0,10.1,0.7214285714285714,14.0,20.066666666666666,0.6688888888888889,30.0,1.4,0.23333333333333334,6.0,0.0,0.0,0.0,23.966666666666665,0.36313131313131314,66.0,1.1,0.275,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2016-02-16_BG/LL5-4_BALBcByJ_M.avi,BALB/cByJ,LL5-4_BALBcByJ_M,M,,2015/12/15,LL5-4,2016/02/16,30.0,10:45,1,Taken with VC++ Sentech --- Visual Frame Jumps while previewing --- Closed Preview about 3 minutes in --- Darker Video --- NA,Y,Brian Geuther,AX8,2016/02/11,None,None,None,Albino,500-600,False,,0.0,,,OFA,,StrainSurvey,BALBcByJ_M_NA_2016/02/16,Err:510,True,True,True,True,True,3346.6519710000002,1,16.5,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.29333333333333333,75.0,19.633333333333333,0.21575091575091576,91.0,0.9666666666666667,0.3222222222222222,3.0,179.16666666666666,0.8333333333333334,215.0,20.066666666666666,0.7432098765432099,27.0,53.9,0.7092105263157895,76.0,5.933333333333334,0.24722222222222223,24.0,1.2666666666666666,0.2533333333333333,5.0,37.43333333333333,0.33422619047619045,112.0,4.1,0.29285714285714287,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL4-B2B/2016-02-22_BG/LL4-1_BTBR_F.avi,BTBR T<+>ltpr3<tf>/J,LL4-1_BTBR_F,F,,2015/12/22,LL4-1,2016/02/22,23.1,10:50,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX8,2016/02/18,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,BTBR_F_NA_2016/02/22,Err:510,True,True,True,True,True,3347.875,1,81.23333333333333,4.7784313725490195,17.0,34.2,4.885714285714286,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233333333333333,4.233333333333333,1.0,0.0,0.0,0.0,55.0,0.30898876404494385,178.0,5.033333333333333,0.20133333333333334,25.0,0.0,0.0,0.0,82.73333333333333,0.7386904761904761,112.0,1.2333333333333334,0.6166666666666667,2.0,8.4,0.7,12.0,5.4,0.2571428571428572,21.0,0.2,0.2,1.0,27.833333333333332,0.4348958333333333,64.0,1.4666666666666666,0.29333333333333333,5.0,0.0,0.0,0.0,0.8,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0
LL3-B2B/2016-03-07_BG/LL3-4_B6AF1_F.avi,B6AF1/J,LL3-4_B6AF1_F,F,,2016/01/05,LL3-4,2016/03/07,17.8,11:10,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX1,2016/03/03,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,B6AF1_F_NA_2016/03/07,Err:510,True,True,True,True,True,3349.263151,1,12.233333333333333,4.0777777777777775,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,4.7,5.0,0.0,0.0,0.0,25.966666666666665,0.3416666666666667,76.0,12.5,0.20491803278688525,61.0,0.4,0.2,2.0,93.73333333333333,0.762059620596206,123.0,8.933333333333334,0.7444444444444444,12.0,8.1,0.6230769230769231,13.0,10.333333333333334,0.24603174603174605,42.0,0.2,0.2,1.0,15.833333333333334,0.3104575163398693,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LL4-B2B/2016-03-01_BG/LL4-3_BLKS_F.avi,C57BLKS/J,LL4-3_BLKS_F,F,,2015/12/29,LL4-3,2016/03/01,22.9,10:45,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX4,2016/02/25,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,BLKS_F_NA_2016/03/01,Err:510,True,True,True,True,True,3351.71875,1,31.9,3.9875,8.0,9.366666666666667,4.683333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7333333333333334,3.7333333333333334,1.0,0.0,0.0,0.0,45.3,0.3081632653061224,147.0,18.833333333333332,0.20695970695970697,91.0,0.0,0.0,0.0,98.96666666666667,0.7612820512820513,130.0,8.333333333333334,0.7575757575757576,11.0,12.066666666666666,0.6703703703703704,18.0,8.166666666666666,0.24019607843137256,34.0,1.7,0.2833333333333333,6.0,17.966666666666665,0.33271604938271604,54.0,0.7666666666666667,0.2555555555555556,3.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2016-02-16_BG/LL5-3_BALBcByJ_M.avi,BALB/cByJ,LL5-3_BALBcByJ_M,M,,2015/12/15,LL5-3,2016/02/16,28.0,10:45,1,Taken with VC++ Sentech --- Visual Frame Jumps while previewing --- Closed Preview about 3 minutes in --- Darker Video --- NA,Y,Brian Geuther,AX8,2016/02/11,None,None,None,Albino,500-600,False,,0.0,,,OFA,,StrainSurvey,BALBcByJ_M_NA_2016/02/16,Err:510,True,True,True,True,True,3352.755211,1,4.0,4.0,1.0,7.233333333333333,3.6166666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.366666666666667,4.683333333333334,2.0,0.0,0.0,0.0,14.5,0.31521739130434784,46.0,18.4,0.21395348837209302,86.0,9.466666666666667,0.26296296296296295,36.0,127.66666666666667,0.8865740740740741,144.0,6.366666666666666,0.7074074074074074,9.0,25.733333333333334,0.6954954954954954,37.0,11.1,0.2642857142857143,42.0,3.8666666666666667,0.2577777777777778,15.0,33.166666666666664,0.34912280701754383,95.0,8.266666666666667,0.30617283950617286,27.0,0.9666666666666667,0.3222222222222222,3.0,2.466666666666667,0.22424242424242424,11.0,0.0,0.0,0.0,0.0,0.0,0.0
LL3-B2B/2016-02-23_BG/LL3-4_B6AF1_F.avi,B6AF1/J,LL3-4_B6AF1_F,F,,2015/12/22,LL3-4,2016/02/23,20.3,10:45,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX1,2016/02/18,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,B6AF1_F_NA_2016/02/23,Err:510,True,True,True,True,True,3354.03125,1,3.033333333333333,3.033333333333333,1.0,25.066666666666666,4.177777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,0.32123893805309733,113.0,19.966666666666665,0.2124113475177305,94.0,0.8333333333333334,0.20833333333333334,4.0,88.93333333333334,0.7870206489675516,113.0,15.9,0.7571428571428572,21.0,11.133333333333333,0.6549019607843137,17.0,17.133333333333333,0.2557213930348259,67.0,6.466666666666667,0.23950617283950618,27.0,20.933333333333334,0.3322751322751323,63.0,6.166666666666667,0.2681159420289855,23.0,0.6,0.3,2.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0
LL5-B2B/2016-02-22_BG/LL5-3_BTBR_M.avi,BTBR T<+>ltpr3<tf>/J,LL5-3_BTBR_M,M,,2015/12/22,LL5-3,2016/02/22,28.3,10:55,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX8,2016/02/18,None,None,None,Agouti,500-600,False,,0.0,,,OFA,,StrainSurvey,BTBR_M_NA_2016/02/22,Err:510,True,True,True,True,True,3354.516971,1,77.33333333333333,5.948717948717948,13.0,13.766666666666667,3.441666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.433333333333333,3.433333333333333,1.0,0.0,0.0,0.0,13.2,0.3142857142857143,42.0,12.833333333333334,0.21038251366120217,61.0,1.0666666666666667,0.21333333333333335,5.0,98.53333333333333,0.8211111111111111,120.0,5.1,0.7285714285714285,7.0,19.566666666666666,0.674712643678161,29.0,6.466666666666667,0.3233333333333333,20.0,1.9,0.2375,8.0,24.4,0.3753846153846154,65.0,7.1,0.284,25.0,0.0,0.0,0.0,2.7333333333333334,0.24848484848484848,11.0,0.0,0.0,0.0,0.0,0.0,0.0
LL3-B2B/2016-03-07_BG/LL3-3_B6AF1_F.avi,B6AF1/J,LL3-3_B6AF1_F,F,,2016/01/05,LL3-3,2016/03/07,18.9,11:10,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX1,2016/03/03,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,B6AF1_F_NA_2016/03/07,Err:510,True,True,True,True,True,3359.4561909999998,1,0.0,0.0,0.0,6.633333333333334,3.316666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,5.9,4.0,0.0,0.0,0.0,26.5,0.33125,80.0,7.233333333333333,0.20666666666666667,35.0,1.2,0.24000000000000002,5.0,117.3,0.8034246575342466,146.0,9.8,0.7538461538461539,13.0,11.566666666666666,0.6425925925925926,18.0,6.9,0.2653846153846154,26.0,2.066666666666667,0.22962962962962966,9.0,49.166666666666664,0.34624413145539906,142.0,5.8,0.29,20.0,0.0,0.0,0.0,0.6,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
LL3-B2B/2016-02-23_BG/LL3-1_B6AF1_F.avi,B6AF1/J,LL3-1_B6AF1_F,F,,2015/12/22,LL3-1,2016/02/23,19.3,10:45,1,NA --- NA --- NA --- NA --- NA,Y,Brian Geuther,AX1,2016/02/18,None,None,None,Black,500-600,False,,0.0,,,OFA,,StrainSurvey,B6AF1_F_NA_2016/02/23,Err:510,True,True,True,True,True,3364.15625,1,3.533333333333333,3.533333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.3222222222222222,81.0,6.2,0.20666666666666667,30.0,0.2,0.2,1.0,174.76666666666668,0.8166666666666667,214.0,2.6666666666666665,0.6666666666666666,4.0,6.433333333333334,0.6433333333333333,10.0,14.8,0.24666666666666667,60.0,0.6666666666666666,0.3333333333333333,2.0,51.4,0.3984496124031008,129.0,2.7333333333333334,0.3037037037037037,9.0,0.0,0.0,0.0,0.4666666666666667,0.23333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0
LL5-B2B/2016-02-16_BG/LL5-2_BALBcByJ_M.avi,BALB/cByJ,LL5-2_BALBcByJ_M,M,,2015/12/15,LL5-2,2016/02/16,28.0,10:45,1,Taken with VC++ Sentech --- Visual Frame Jumps while previewing --- Closed Preview about 3 minutes in --- Darker Video --- NA,Y,Brian Geuther,AX8,2016/02/11,None,None,None,Albino,500-600,False,,0.0,,,OFA,,StrainSurvey,BALBcByJ_M_NA_2016/02/16,Err:510,True,True,True,True,True,3364.584171,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.733333333333334,0.2938271604938272,108.0,40.43333333333333,0.23371868978805393,173.0,27.6,0.27058823529411763,102.0,58.233333333333334,0.7189300411522634,81.0,1.8333333333333333,0.611111111111111,3.0,19.466666666666665,0.6712643678160919,29.0,4.4,0.275,16.0,8.233333333333333,0.24215686274509804,34.0,27.433333333333334,0.45722222222222225,60.0,9.533333333333333,0.30752688172043013,31.0,0.3,0.3,1.0,7.466666666666667,0.22626262626262628,33.0,0.0,0.0,0.0,0.0,0.0,0.0
