index,NetworkFilename,Strain,MouseID,Sex,Cage,DOB,Box,TestDate,Weight,TestTime,TestNum,Comments,Shipped,Tester,RoomOrigin,ShipDate,TestingSheetLink,TestingSheetLinkPath,TestingSheetName,CoatColor,LightIntensity,WhiteNoise,DrugDosed,DrugDosage,DontUseOFA,DontUsePSY,TestAssay,TestAssayNotes,TestDataset,TestID,MovieHyperlink,networkMovieFound,TimestampsFound,DistExportFound,networkEllfitFound,networkGroomFound,PredictedBaselineLength,PredictedNumberTracks,phenotype_0_td,phenotype_1_td,phenotype_2_td,phenotype_3_td,phenotype_4_td,phenotype_5_td,phenotype_6_td,phenotype_7_td,phenotype_8_td,phenotype_9_td,phenotype_10_td,phenotype_11_td,phenotype_12_td,phenotype_13_td,phenotype_14_td,phenotype_15_td,phenotype_16_td,phenotype_17_td,phenotype_18_td,phenotype_19_td,phenotype_20_td,phenotype_21_td,phenotype_22_td,phenotype_23_td,phenotype_24_td,phenotype_25_td,phenotype_26_td,phenotype_27_td,phenotype_28_td,phenotype_29_td,phenotype_30_td,phenotype_31_td,phenotype_32_td,phenotype_33_td,phenotype_34_td,phenotype_35_td,phenotype_36_td,phenotype_37_td,phenotype_38_td,phenotype_39_td,phenotype_40_td,phenotype_41_td,phenotype_42_td,phenotype_43_td,phenotype_44_td,phenotype_45_td,phenotype_46_td,phenotype_47_td,phenotype_48_td,phenotype_49_td,phenotype_50_td,phenotype_51_td,phenotype_52_td,phenotype_53_td,phenotype_54_td,phenotype_55_td,phenotype_56_td,phenotype_57_td,phenotype_58_td,phenotype_59_td,phenotype_60_td,phenotype_0_abl,phenotype_1_abl,phenotype_2_abl,phenotype_3_abl,phenotype_4_abl,phenotype_5_abl,phenotype_6_abl,phenotype_7_abl,phenotype_8_abl,phenotype_9_abl,phenotype_10_abl,phenotype_11_abl,phenotype_12_abl,phenotype_13_abl,phenotype_14_abl,phenotype_15_abl,phenotype_16_abl,phenotype_17_abl,phenotype_18_abl,phenotype_19_abl,phenotype_20_abl,phenotype_21_abl,phenotype_22_abl,phenotype_23_abl,phenotype_24_abl,phenotype_25_abl,phenotype_26_abl,phenotype_27_abl,phenotype_28_abl,phenotype_29_abl,phenotype_30_abl,phenotype_31_abl,phenotype_32_abl,phenotype_33_abl,phenotype_34_abl,phenotype_35_abl,phenotype_36_abl,phenotype_37_abl,phenotype_38_abl,phenotype_39_abl,phenotype_40_abl,phenotype_41_abl,phenotype_42_abl,phenotype_43_abl,phenotype_44_abl,phenotype_45_abl,phenotype_46_abl,phenotype_47_abl,phenotype_48_abl,phenotype_49_abl,phenotype_50_abl,phenotype_51_abl,phenotype_52_abl,phenotype_53_abl,phenotype_54_abl,phenotype_55_abl,phenotype_56_abl,phenotype_57_abl,phenotype_58_abl,phenotype_59_abl,phenotype_60_abl,phenotype_0_nb,phenotype_1_nb,phenotype_2_nb,phenotype_3_nb,phenotype_4_nb,phenotype_5_nb,phenotype_6_nb,phenotype_7_nb,phenotype_8_nb,phenotype_9_nb,phenotype_10_nb,phenotype_11_nb,phenotype_12_nb,phenotype_13_nb,phenotype_14_nb,phenotype_15_nb,phenotype_16_nb,phenotype_17_nb,phenotype_18_nb,phenotype_19_nb,phenotype_20_nb,phenotype_21_nb,phenotype_22_nb,phenotype_23_nb,phenotype_24_nb,phenotype_25_nb,phenotype_26_nb,phenotype_27_nb,phenotype_28_nb,phenotype_29_nb,phenotype_30_nb,phenotype_31_nb,phenotype_32_nb,phenotype_33_nb,phenotype_34_nb,phenotype_35_nb,phenotype_36_nb,phenotype_37_nb,phenotype_38_nb,phenotype_39_nb,phenotype_40_nb,phenotype_41_nb,phenotype_42_nb,phenotype_43_nb,phenotype_44_nb,phenotype_45_nb,phenotype_46_nb,phenotype_47_nb,phenotype_48_nb,phenotype_49_nb,phenotype_50_nb,phenotype_51_nb,phenotype_52_nb,phenotype_53_nb,phenotype_54_nb,phenotype_55_nb,phenotype_56_nb,phenotype_57_nb,phenotype_58_nb,phenotype_59_nb,phenotype_60_nb
1341,LL3-B2B/2016-04-12_SPD/LL3-3_000690-F-MP13-8-42402-1-S017.avi,129P3/J,LL3-3_000690-F-MP13-8-42402-1-S017,F,S017,2016/02/02,LL3-3,2016/04/12,18.6,10:15,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,MP13,2016/03/31,None,None,None,Albino,500-600,False,COCAINE,20.0,,,PSY,,StrainSurvey,000690-F-MP13-8-42402-1-S017_S017_2016/04/12,Err:510,True,True,True,True,True,3845.796345,2,28.133333333333333,2.3333333333333335,6.533333333333333,23.733333333333334,21.033333333333335,4.866666666666666,10.4,17.1,2.5,12.833333333333334,47.86666666666667,434.6333333333333,2.2666666666666666,10.433333333333334,22.8,17.3,50.5,3.1333333333333333,13.633333333333333,3.7666666666666666,10.966666666666667,0.0,8.233333333333333,4.933333333333334,10.033333333333333,149.13333333333333,16.8,33.733333333333334,17.966666666666665,25.366666666666667,16.466666666666665,3.966666666666667,67.3,67.93333333333334,1.5666666666666667,15.733333333333333,109.2,10.533333333333333,65.16666666666667,10.633333333333333,13.433333333333334,2.2333333333333334,20.566666666666666,1.0666666666666667,2.7666666666666666,47.266666666666666,280.23333333333335,40.86666666666667,49.1,8.333333333333334,15.433333333333334,0.6,1.4666666666666666,6.366666666666666,1.1,63.96666666666667,10.7,118.9,35.9,51.266666666666666,0.43333333333333335,0.7403508771929824,0.7777777777777778,0.4666666666666667,1.396078431372549,4.206666666666667,0.9733333333333333,0.65,1.425,0.625,0.4010416666666667,1.4958333333333333,1.5979166666666667,0.2833333333333333,0.5491228070175438,0.5302325581395348,0.5088235294117648,0.8559322033898306,0.31333333333333335,0.7175438596491228,0.4185185185185185,0.5483333333333333,0.0,1.1761904761904762,0.548148148148148,0.7166666666666667,3.3893939393939396,0.84,0.7496296296296295,0.8555555555555556,0.5637037037037037,0.43333333333333335,0.3606060606060606,2.320689655172414,1.3320261437908496,0.5222222222222223,0.5425287356321838,2.1411764705882352,1.3166666666666667,1.2067901234567902,0.7595238095238095,0.6396825396825396,0.20303030303030303,0.7345238095238095,0.21333333333333335,0.21282051282051284,0.3721784776902887,1.7514583333333333,0.6591397849462365,1.8884615384615384,0.5208333333333334,1.5433333333333332,0.2,0.20952380952380953,0.7074074074074074,0.275,0.8528888888888889,0.2675,0.777124183006536,0.6527272727272727,0.3440715883668904,0.21666666666666667,38,3,14,17,5,5,16,12,4,32,32,272,8,19,43,34,59,10,19,9,20,0,7,9,14,44,20,45,21,45,38,11,29,51,3,29,51,8,54,14,21,11,28,5,13,127,160,62,26,16,10,3,7,9,4,75,40,153,55,149,2
1481,LL4-B2B/2016-04-12_SPD/LL4-4_000690-F-MP13-8-42402-6-S018.avi,129P3/J,LL4-4_000690-F-MP13-8-42402-6-S018,F,S018,2016/02/02,LL4-4,2016/04/12,19.9,10:15,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,MP13,2016/03/31,None,None,None,Off White,500-600,False,COCAINE,20.0,,,PSY,,StrainSurvey,000690-F-MP13-8-42402-6-S018_S018_2016/04/12,Err:510,True,True,True,True,True,3866.434106,2,18.266666666666666,8.833333333333334,26.433333333333334,398.46666666666664,13.3,2.8,143.06666666666666,70.06666666666666,12.966666666666667,23.733333333333334,17.066666666666666,44.4,3.7333333333333334,4.4,159.33333333333334,24.233333333333334,5.666666666666667,293.73333333333335,3.3,2.466666666666667,11.133333333333333,0.0,1.9666666666666666,6.266666666666667,0.0,15.5,20.766666666666666,79.76666666666667,8.066666666666666,28.733333333333334,4.2,3.566666666666667,16.133333333333333,25.7,0.5,77.7,147.56666666666666,6.6,14.4,10.9,6.166666666666667,1.2,11.9,0.6,7.533333333333333,28.366666666666667,157.16666666666666,12.266666666666667,133.26666666666668,33.06666666666667,0.9666666666666667,2.0,4.466666666666667,0.7,0.8666666666666667,29.2,5.666666666666667,40.06666666666667,73.03333333333333,32.733333333333334,3.6,0.7025641025641025,1.472222222222222,0.6956140350877192,2.130837789661319,3.325,0.4666666666666667,1.4902777777777778,2.5023809523809524,1.2966666666666666,0.6085470085470085,0.6826666666666666,0.9866666666666667,0.3733333333333333,0.55,2.0964912280701755,1.0097222222222222,0.5666666666666667,0.985682326621924,0.4125,0.41111111111111115,1.5904761904761906,0.0,0.3277777777777778,0.31333333333333335,0.0,1.0333333333333334,0.9439393939393939,2.155855855855856,0.6205128205128205,0.6841269841269841,0.32307692307692304,0.2972222222222222,2.0166666666666666,1.511764705882353,0.25,1.4127272727272728,2.1386473429951693,0.825,0.45,0.5736842105263158,0.3425925925925926,0.2,0.7933333333333333,0.2,0.2036036036036036,0.41715686274509806,1.689964157706093,0.34074074074074073,0.6834188034188035,1.1022222222222224,0.3222222222222222,0.2,0.21269841269841272,0.35,0.21666666666666667,0.5725490196078431,0.2833333333333333,0.8710144927536232,0.890650406504065,0.34822695035460993,0.2,26,6,38,187,4,6,96,28,10,39,25,45,10,8,76,24,10,298,8,6,7,0,6,20,0,15,22,37,13,42,13,12,8,17,2,55,69,8,32,19,18,6,15,3,37,68,93,36,195,30,3,10,21,2,4,51,20,46,82,94,18
1390,LL4-B2B/2016-04-12_SPD/LL4-3_000690-F-MP13-8-42402-5-S018.avi,129P3/J,LL4-3_000690-F-MP13-8-42402-5-S018,F,S018,2016/02/02,LL4-3,2016/04/12,17.1,10:15,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,MP13,2016/03/31,None,None,None,Off White,500-600,False,COCAINE,20.0,,,PSY,,StrainSurvey,000690-F-MP13-8-42402-5-S018_S018_2016/04/12,Err:510,True,True,True,True,True,3851.962505,2,22.833333333333332,2.7,7.9,63.666666666666664,0.2,0.0,2.7666666666666666,61.56666666666667,36.13333333333333,9.633333333333333,30.1,55.0,0.0,12.066666666666666,57.86666666666667,29.8,21.2,1.7666666666666666,34.166666666666664,19.2,28.733333333333334,0.0,15.033333333333333,12.8,1.9,71.4,6.166666666666667,90.86666666666666,38.63333333333333,182.5,14.133333333333333,5.9,14.9,131.5,2.7,79.0,77.4,329.8666666666667,38.833333333333336,48.7,19.866666666666667,0.4,3.4,1.3,1.8,56.0,57.8,89.86666666666666,7.166666666666667,33.06666666666667,3.3,2.8666666666666667,0.8,18.0,0.0,61.333333333333336,9.433333333333334,28.966666666666665,46.733333333333334,50.6,0.7,0.49637681159420294,0.675,0.49375,1.0977011494252873,0.2,0.0,0.3952380952380953,0.8922705314009661,0.4882882882882883,0.3705128205128205,0.5901960784313726,0.6707317073170731,0.0,0.9282051282051282,0.9041666666666667,0.6772727272727272,1.4133333333333333,0.5888888888888889,0.7118055555555556,0.48000000000000004,0.6841269841269841,0.0,1.2527777777777778,0.5333333333333333,0.38,0.8113636363636363,0.6166666666666667,0.8996699669966997,0.6777777777777777,1.4837398373983741,0.3925925925925926,0.28095238095238095,0.6208333333333333,1.3150000000000002,0.5399999999999999,1.4107142857142856,2.091891891891892,2.1845474613686533,0.5883838383838385,0.8396551724137932,0.5676190476190476,0.2,0.85,0.21666666666666667,0.2,0.3733333333333333,1.7515151515151515,0.7615819209039548,0.6515151515151516,0.8701754385964912,0.66,0.2205128205128205,0.2,0.6923076923076923,0.0,0.6666666666666666,0.262037037037037,0.591156462585034,0.6582159624413145,0.36666666666666664,0.23333333333333334,46,4,16,58,1,0,7,69,74,26,51,82,0,13,64,44,15,3,48,40,42,0,12,24,5,88,10,101,57,123,36,21,24,100,5,56,37,151,66,58,35,2,4,6,9,150,33,118,11,38,5,13,4,26,0,92,36,49,71,138,3
2068,LL6-B2B/2016-03-29_SPD/LL6-2_129P3_F.avi,129P3/J,LL6-2_129P3_F,F,,2016/01/26,LL6-2,2016/03/29,16.6,10:25,1,Taken with VC++ Sentech --- Coat color is gray --- NA --- NA --- NA,Y,Sean Deats,MP13,2016/03/24,None,None,None,Albino,500-600,False,COCAINE,20.0,,,PSY,,StrainSurvey,129P3_F_NA_2016/03/29,Err:510,True,True,True,True,True,4057.679451,2,8.266666666666667,8.4,4.166666666666667,173.4,3.033333333333333,29.566666666666666,6.033333333333333,9.366666666666667,2.2666666666666666,6.666666666666667,20.4,60.8,0.43333333333333335,5.133333333333334,8.566666666666666,3.2333333333333334,13.0,0.4,0.7333333333333333,4.233333333333333,12.266666666666667,0.0,7.866666666666666,17.366666666666667,0.0,6.833333333333333,0.26666666666666666,9.1,11.133333333333333,11.566666666666666,6.6,2.466666666666667,1.0333333333333334,24.766666666666666,959.2,9.666666666666666,29.433333333333334,324.3,22.133333333333333,14.366666666666667,16.433333333333334,1.0,7.8,0.8666666666666667,0.8333333333333334,17.133333333333333,345.5,9.8,24.8,101.03333333333333,0.0,1.0333333333333334,0.2,2.066666666666667,1.1,35.0,4.566666666666666,21.133333333333333,9.966666666666667,16.633333333333333,0.2,0.48627450980392156,1.2,0.3787878787878788,1.2565217391304349,0.37916666666666665,3.6958333333333333,0.7541666666666667,0.7805555555555556,0.4533333333333333,0.4166666666666667,1.1333333333333333,1.0482758620689654,0.43333333333333335,0.5703703703703703,0.658974358974359,0.538888888888889,1.3,0.4,0.36666666666666664,0.4233333333333333,0.8177777777777778,0.0,2.6222222222222222,0.9648148148148148,0.0,0.5694444444444444,0.26666666666666666,0.91,1.2370370370370372,0.6087719298245614,0.44,0.35238095238095235,0.34444444444444444,1.651111111111111,16.828070175438597,0.8055555555555556,1.3378787878787877,40.5375,0.8512820512820514,0.9577777777777778,0.6573333333333333,0.2,0.5571428571428572,0.21666666666666667,0.20833333333333334,0.37246376811594206,1.9630681818181819,0.5764705882352941,2.48,1.3471111111111111,0.0,0.20666666666666667,0.2,0.34444444444444444,0.22,0.8333333333333334,0.26862745098039215,0.6404040404040404,0.5862745098039216,0.3394557823129252,0.2,17,7,11,138,8,8,8,12,5,16,18,58,1,9,13,6,10,1,2,10,15,0,3,18,0,12,1,10,9,19,15,7,3,15,57,12,22,8,26,15,25,5,14,4,4,46,176,17,10,75,0,5,1,6,5,42,17,33,17,49,1
2076,LL5-B2B/2016-03-29_SPD/LL5-2_129P3_F.avi,129P3/J,LL5-2_129P3_F,F,,2016/01/26,LL5-2,2016/03/29,16.5,10:25,1,Taken with VC++ Sentech --- Coat color is gray --- NA --- NA --- NA,Y,Sean Deats,MP13,2016/03/24,None,None,None,Albino,500-600,False,COCAINE,20.0,,,PSY,,StrainSurvey,129P3_F_NA_2016/03/29,Err:510,True,True,True,True,True,4062.241151,2,19.633333333333333,4.633333333333334,11.533333333333333,30.5,14.5,2.2,5.933333333333334,12.233333333333333,217.56666666666666,3.2666666666666666,10.033333333333333,135.23333333333332,0.7,8.5,35.03333333333333,16.833333333333332,42.9,0.0,62.733333333333334,7.233333333333333,175.63333333333333,0.0,14.0,4.866666666666666,3.1,218.26666666666668,60.3,48.7,12.866666666666667,45.96666666666667,29.3,3.9,2.6333333333333333,95.26666666666667,1.6,84.2,33.63333333333333,260.1,18.333333333333332,18.066666666666666,20.933333333333334,0.6,9.766666666666667,1.0,1.2666666666666666,29.666666666666668,182.43333333333334,60.0,3.3333333333333335,30.533333333333335,2.6333333333333333,2.0,1.6,6.566666666666666,5.266666666666667,44.13333333333333,6.566666666666666,47.8,39.93333333333333,18.633333333333333,2.5,0.5166666666666667,0.5791666666666667,0.4271604938271605,1.6944444444444444,1.0357142857142858,0.44,1.1866666666666668,2.0388888888888888,6.0435185185185185,0.29696969696969694,0.4777777777777778,0.8001972386587771,0.35,0.425,0.9731481481481481,0.543010752688172,1.4793103448275862,0.0,1.7425925925925927,0.45208333333333334,3.1363095238095235,0.0,0.56,0.3476190476190476,0.4428571428571429,3.520430107526882,1.4357142857142857,1.2175,0.5146666666666666,0.883974358974359,0.6511111111111112,0.26,0.6583333333333333,1.5617486338797812,0.8,1.958139534883721,0.6863945578231293,2.8271739130434783,0.5092592592592593,0.8212121212121212,1.0466666666666666,0.2,0.40694444444444444,0.2,0.2111111111111111,0.3371212121212121,4.1462121212121215,0.7407407407407407,0.6666666666666666,1.3878787878787877,0.5266666666666667,0.2,0.2,0.5051282051282051,0.23939393939393938,0.6587064676616915,0.2855072463768116,0.645945945945946,0.7260606060606061,0.3387878787878788,0.20833333333333334,38,8,27,18,14,5,5,6,36,11,21,169,2,20,36,31,29,0,36,16,56,0,25,14,7,62,42,40,25,52,45,15,4,61,2,43,49,92,36,22,20,3,24,5,6,88,44,81,5,22,5,10,8,13,22,67,23,74,55,55,12
1566,LL1-B2B/2016-04-18_SPD/LL1-2_000690-M-MP13-8-42416-2-S080.avi,129P3/J,LL1-2_000690-M-MP13-8-42416-2-S080,M,S080,2016/02/16,LL1-2,2016/04/18,21.5,10:25,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,MP13,2016/04/14,None,None,None,Albino,500-600,False,COCAINE,20.0,,,PSY,,StrainSurvey,000690-M-MP13-8-42416-2-S080_S080_2016/04/18,Err:510,True,True,True,True,True,3883.296666,2,7.366666666666666,39.03333333333333,9.933333333333334,49.4,20.566666666666666,10.133333333333333,5.366666666666666,21.833333333333332,0.0,15.4,16.633333333333333,141.7,2.4,8.4,25.033333333333335,13.3,30.0,12.0,9.9,16.833333333333332,13.133333333333333,0.2,8.066666666666666,2.1333333333333333,1.7,57.9,0.5666666666666667,45.1,7.9,53.06666666666667,15.266666666666667,6.566666666666666,12.1,29.6,97.16666666666667,8.333333333333334,3.6666666666666665,1.5333333333333334,9.866666666666667,1.8,7.2,0.0,1.6,0.43333333333333335,1.8,53.1,41.766666666666666,56.333333333333336,1018.2,103.86666666666666,16.766666666666666,1.5,0.8333333333333334,20.233333333333334,0.0,36.8,8.4,25.433333333333334,30.3,22.366666666666667,0.4,0.387719298245614,3.5484848484848484,0.6622222222222223,1.8296296296296295,2.5708333333333333,1.4476190476190476,0.5366666666666667,3.638888888888889,0.0,0.44,0.5735632183908046,1.115748031496063,1.2,0.6,1.0013333333333334,0.6649999999999999,1.25,0.5,0.55,0.8015873015873016,0.5051282051282051,0.2,1.1523809523809523,0.30476190476190473,0.5666666666666667,0.9190476190476191,0.5666666666666667,0.7158730158730158,0.5266666666666667,0.8291666666666667,0.4626262626262626,0.3283333333333333,0.6722222222222223,0.9548387096774194,1.8685897435897436,0.641025641025641,0.5238095238095238,0.38333333333333336,0.6166666666666667,0.36000000000000004,0.45,0.0,0.4,0.21666666666666667,0.2,0.3847826086956522,0.9492424242424242,0.7412280701754386,4.465789473684211,1.0386666666666666,0.8383333333333333,0.2142857142857143,0.20833333333333334,0.6526881720430108,0.0,0.6456140350877193,0.28,0.5651851851851852,0.5509090909090909,0.328921568627451,0.2,19,11,15,27,8,7,10,6,0,35,29,127,2,14,25,20,24,24,18,21,26,1,7,7,3,63,1,63,15,64,33,20,18,31,52,13,7,4,16,5,16,0,4,2,9,138,44,76,228,100,20,7,4,31,0,57,30,45,55,68,2
2101,LL5-B2B/2016-03-29_SPD/LL5-4_129P3_F.avi,129P3/J,LL5-4_129P3_F,F,,2016/01/26,LL5-4,2016/03/29,19.0,10:25,1,Taken with VC++ Sentech --- Coat color is white --- NA --- NA --- NA,Y,Sean Deats,MP13,2016/03/24,None,None,None,Albino,500-600,False,COCAINE,20.0,,,PSY,,StrainSurvey,129P3_F_NA_2016/03/29,Err:510,True,True,True,True,True,4086.748491,2,21.766666666666666,78.36666666666666,5.6,4.333333333333333,335.7,219.03333333333333,5.3,18.933333333333334,0.6666666666666666,8.633333333333333,9.066666666666666,589.5666666666667,1.7666666666666666,4.8,4.033333333333333,11.4,55.56666666666667,0.0,3.1,8.333333333333334,39.333333333333336,0.6,5.2,3.7333333333333334,0.0,81.23333333333333,7.533333333333333,17.333333333333332,12.866666666666667,4.333333333333333,25.533333333333335,8.166666666666666,8.366666666666667,21.866666666666667,4.066666666666666,9.966666666666667,9.933333333333334,4.633333333333334,16.433333333333334,10.2,11.233333333333333,2.3333333333333335,53.833333333333336,0.8666666666666667,0.8,45.4,94.06666666666666,61.36666666666667,27.666666666666668,76.36666666666666,2.2333333333333334,2.8666666666666667,2.0,1.7666666666666666,1.5,20.233333333333334,4.066666666666666,99.46666666666667,46.06666666666667,34.266666666666666,1.4666666666666666,0.5441666666666667,1.4786163522012579,0.4,0.6190476190476191,3.291176470588235,5.9198198198198195,0.5888888888888889,1.1833333333333333,0.6666666666666666,0.3597222222222222,0.6044444444444445,3.054749568221071,0.44166666666666665,0.5333333333333333,0.44814814814814813,0.6333333333333333,1.0103030303030303,0.0,0.3875,0.49019607843137253,1.7101449275362317,0.3,0.4,0.4148148148148148,0.0,2.5385416666666667,0.6277777777777778,0.6666666666666666,0.5848484848484848,0.43333333333333335,0.4817610062893082,0.30246913580246915,0.9296296296296297,1.0412698412698413,0.8133333333333332,0.5245614035087719,1.9866666666666668,1.1583333333333334,0.5477777777777778,0.85,0.7020833333333333,0.2121212121212121,1.145390070921986,0.21666666666666667,0.2,0.39824561403508774,1.7748427672955975,0.9297979797979798,2.305555555555556,1.440880503144654,0.3722222222222222,0.20476190476190478,0.22222222222222224,0.2523809523809524,0.2142857142857143,0.562037037037037,0.25416666666666665,0.7313725490196078,0.6142222222222222,0.33927392739273926,0.20952380952380953,40,53,14,7,102,37,9,16,1,24,15,193,4,9,9,18,55,0,8,17,23,2,13,9,0,32,12,26,22,10,53,27,9,21,5,19,5,4,30,12,16,11,47,4,4,114,53,66,12,53,6,14,9,7,7,36,16,136,75,101,7
197,LL6-B2B/2016-03-14_BG/LL6-2_129P3_M.avi,129P3/J,LL6-2_129P3_M,M,,2016/01/12,LL6-2,2016/03/14,23.6,10:55,1,Taken with VC++ Sentech --- Fecal Sample From Cage Collected Friday Before --- NA --- Coat White --- NA,Y,Brian Geuther,MP13,2016/03/10,None,None,None,Albino,500-600,False,,0.0,,,OFA,,StrainSurvey,129P3_M_NA_2016/03/14,Err:510,True,True,True,True,True,3547.429697,1,26.166666666666668,3.3666666666666667,4.9,14.433333333333334,0.9333333333333333,7.6,5.666666666666667,19.3,7.133333333333334,12.566666666666666,15.266666666666667,204.93333333333334,1.3,26.333333333333332,63.7,12.766666666666667,66.06666666666666,3.8666666666666667,43.3,15.7,36.13333333333333,0.0,36.266666666666666,6.533333333333333,6.933333333333334,82.1,99.33333333333333,37.266666666666666,31.133333333333333,204.8,7.133333333333334,6.866666666666666,14.0,250.73333333333332,15.9,75.66666666666667,120.43333333333334,184.06666666666666,37.93333333333333,13.933333333333334,11.633333333333333,1.0,1.9333333333333333,0.6,0.4666666666666667,54.86666666666667,41.166666666666664,50.96666666666667,22.6,32.1,16.466666666666665,1.2,1.0666666666666667,8.766666666666667,2.466666666666667,24.2,16.6,32.86666666666667,17.833333333333332,43.53333333333333,0.2,0.5233333333333333,0.5611111111111111,0.44545454545454544,0.8490196078431372,0.3111111111111111,2.533333333333333,0.4722222222222222,1.6083333333333334,0.8916666666666667,0.43333333333333335,0.42407407407407405,1.4958637469586376,0.43333333333333335,0.626984126984127,0.7,0.5550724637681159,0.6541254125412542,0.6444444444444444,0.6185714285714285,0.7136363636363636,0.8212121212121212,0.0,1.4506666666666668,0.5025641025641026,0.46222222222222226,1.0946666666666667,0.7198067632850242,0.5733333333333334,2.594444444444444,1.4422535211267606,0.3962962962962963,0.31212121212121213,0.608695652173913,1.8169082125603864,0.691304347826087,1.050925925925926,1.368560606060606,1.7202492211838005,0.5661691542288557,0.6333333333333333,0.5287878787878788,0.2,0.48333333333333334,0.2,0.23333333333333334,0.3863849765258216,0.7916666666666666,0.7078703703703704,0.904,1.284,0.6586666666666667,0.2,0.21333333333333335,0.5844444444444445,0.22424242424242424,0.4101694915254237,0.29642857142857143,0.4695238095238095,0.44583333333333336,0.37207977207977205,0.2,50,6,11,17,3,3,12,12,8,29,36,137,3,42,91,23,101,6,70,22,44,0,25,13,15,75,138,65,12,142,18,22,23,138,23,72,88,107,67,22,22,5,4,3,2,142,52,72,25,25,25,6,5,15,11,59,56,70,40,117,1
1261,LL5-B2B/2016-04-12_SPD/LL5-1_000690-F-MP13-8-42402-7-S018.avi,129P3/J,LL5-1_000690-F-MP13-8-42402-7-S018,F,S018,2016/02/02,LL5-1,2016/04/12,18.8,10:15,1,Taken with VC++ Sentech --- NA --- NA --- NA --- NA,Y,Sean Deats,MP13,2016/03/31,None,None,None,Off White,500-600,False,COCAINE,20.0,,,PSY,,StrainSurvey,000690-F-MP13-8-42402-7-S018_S018_2016/04/12,Err:510,True,True,True,True,True,3835.949364,2,10.766666666666667,13.4,7.466666666666667,147.1,31.566666666666666,2.9,7.466666666666667,190.56666666666666,12.0,8.033333333333333,2.6333333333333333,111.1,2.3666666666666667,3.8,3.7333333333333334,5.233333333333333,6.233333333333333,5.733333333333333,1.4666666666666666,4.466666666666667,22.8,6.566666666666666,0.7333333333333333,0.4,0.0,23.533333333333335,2.566666666666667,11.233333333333333,5.1,41.53333333333333,9.4,2.6333333333333333,5.6,101.86666666666666,170.93333333333334,0.7666666666666667,5.666666666666667,123.2,11.6,122.93333333333334,4.133333333333334,4.0,8.666666666666666,2.2333333333333334,3.066666666666667,32.13333333333333,231.5,16.733333333333334,25.9,561.5,1.3333333333333333,4.8,1.0,0.6333333333333333,0.9,26.333333333333332,6.766666666666667,47.7,73.83333333333333,21.8,2.2,0.5126984126984128,0.9571428571428572,0.6787878787878788,1.6908045977011494,1.5031746031746032,0.3625,0.9333333333333333,2.8873737373737374,0.6666666666666666,0.34927536231884054,0.4388888888888889,0.9577586206896551,0.47333333333333333,0.4222222222222222,0.4666666666666667,0.47575757575757577,0.6925925925925926,0.4777777777777778,0.4888888888888889,0.4962962962962963,0.786206896551724,0.2855072463768116,0.36666666666666664,0.2,0.0,1.23859649122807,0.6416666666666667,0.5616666666666668,0.5666666666666667,0.9028985507246376,0.39166666666666666,0.23939393939393938,1.12,2.8296296296296295,1.8184397163120567,0.38333333333333336,0.5666666666666667,5.356521739130434,0.5043478260869565,3.0733333333333333,0.6888888888888889,0.2105263157894737,0.41269841269841273,0.20303030303030303,0.21904761904761905,0.3610486891385768,1.4202453987730062,0.7606060606060605,0.7848484848484849,4.679166666666666,0.6666666666666666,0.20869565217391306,0.2,0.31666666666666665,0.225,0.5163398692810458,0.30757575757575756,0.6115384615384616,0.7854609929078014,0.3205882352941176,0.2,21,14,11,87,21,8,8,66,18,23,6,116,5,9,8,11,9,12,3,9,29,23,2,2,0,19,4,20,9,46,24,11,5,36,94,2,10,23,23,40,6,19,21,11,14,89,163,22,33,120,2,23,5,2,4,51,22,78,94,68,11
